iteration, x, y, value
611,0.0045756055,-0.4786533,0.0027657659
612,0.0045756055,-0.4786533,0.0027657659
613,0.0045756055,-0.4786533,0.0027657659
614,0.0045756055,-0.4786533,0.0027657659
615,0.0045756055,-0.4786533,0.0027657659
616,0.0045756055,-0.4786533,0.0027657659
617,0.0045756055,-0.4786533,0.0027657659
618,0.0045756055,-0.4786533,0.0027657659
619,0.0045756055,-0.4786533,0.0027657659
620,0.0045756055,-0.4786533,0.0027657659
621,0.0045756055,-0.4786533,0.0027657659
622,0.0045756055,-0.4786533,0.0027657659
623,0.0045756055,-0.4786533,0.0027657659
624,0.0045756055,-0.4786533,0.0027657659
625,0.0045756055,-0.4786533,0.0027657659
626,0.0045756055,-0.4786533,0.0027657659
627,0.0045756055,-0.4786533,0.0027657659
628,0.0045756055,-0.4786533,0.0027657659
629,0.0045756055,-0.4786533,0.0027657659
630,0.0045756055,-0.4786533,0.0027657659
631,0.0045756055,-0.4786533,0.0027657659
632,0.0045756055,-0.4786533,0.0027657659
633,0.0045756055,-0.4786533,0.0027657659
634,0.0045756055,-0.4786533,0.0027657659
635,0.0045756055,-0.4786533,0.0027657659
636,0.0045756055,-0.4786533,0.0027657659
637,0.0045756055,-0.4786533,0.0027657659
638,0.0045756055,-0.4786533,0.0027657659
639,0.0045756055,-0.4786533,0.0027657659
640,0.0045756055,-0.4786533,0.0027657659
641,0.0045756055,-0.4786533,0.0027657659
642,0.0045756055,-0.4786533,0.0027657659
643,0.0045756055,-0.4786533,0.0027657659
644,0.0045756055,-0.4786533,0.0027657659
645,0.0045756055,-0.4786533,0.0027657659
646,0.0045756055,-0.4786533,0.0027657659
647,0.0045756055,-0.4786533,0.0027657659
648,0.0045756055,-0.4786533,0.0027657659
649,0.0045756055,-0.4786533,0.0027657659
650,0.0045756055,-0.4786533,0.0027657659
651,0.0045756055,-0.4786533,0.0027657659
652,0.0045756055,-0.4786533,0.0027657659
653,0.0045756055,-0.4786533,0.0027657659
654,0.0045756055,-0.4786533,0.0027657659
655,0.0045756055,-0.4786533,0.0027657659
656,0.0045756055,-0.4786533,0.0027657659
657,0.0045756055,-0.4786533,0.0027657659
658,0.0045756055,-0.4786533,0.0027657659
659,0.0045756055,-0.4786533,0.0027657659
660,0.0045756055,-0.4786533,0.0027657659
661,0.0045756055,-0.4786533,0.0027657659
662,0.0045756055,-0.4786533,0.0027657659
663,0.0045756055,-0.4786533,0.0027657659
664,0.0045756055,-0.4786533,0.0027657659
665,0.0045756055,-0.4786533,0.0027657659
666,0.0045756055,-0.4786533,0.0027657659
667,0.0045756055,-0.4786533,0.0027657659
668,0.0045756055,-0.4786533,0.0027657659
669,0.0045756055,-0.4786533,0.0027657659
670,0.0045756055,-0.4786533,0.0027657659
671,0.0045756055,-0.4786533,0.0027657659
672,0.0045756055,-0.4786533,0.0027657659
673,0.0045756055,-0.4786533,0.0027657659
674,0.0045756055,-0.4786533,0.0027657659
675,0.0045756055,-0.4786533,0.0027657659
676,0.0045756055,-0.4786533,0.0027657659
677,0.0045756055,-0.4786533,0.0027657659
678,0.0045756055,-0.4786533,0.0027657659
679,0.0045756055,-0.4786533,0.0027657659
680,0.0045756055,-0.4786533,0.0027657659
681,0.0045756055,-0.4786533,0.0027657659
682,0.0045756055,-0.4786533,0.0027657659
683,0.0045756055,-0.4786533,0.0027657659
684,0.0045756055,-0.4786533,0.0027657659
685,0.0045756055,-0.4786533,0.0027657659
686,0.0045756055,-0.4786533,0.0027657659
687,0.0045756055,-0.4786533,0.0027657659
688,0.0045756055,-0.4786533,0.0027657659
689,0.0045756055,-0.4786533,0.0027657659
690,0.0045756055,-0.4786533,0.0027657659
691,0.0045756055,-0.4786533,0.0027657659
692,0.0045756055,-0.4786533,0.0027657659
693,0.0045756055,-0.4786533,0.0027657659
694,0.0045756055,-0.4786533,0.0027657659
695,0.0045756055,-0.4786533,0.0027657659
696,0.0045756055,-0.4786533,0.0027657659
697,0.0045756055,-0.4786533,0.0027657659
698,0.0045756055,-0.4786533,0.0027657659
699,0.0045756055,-0.4786533,0.0027657659
700,0.0045756055,-0.4786533,0.0027657659
701,0.0045756055,-0.4786533,0.0027657659
702,0.0045756055,-0.4786533,0.0027657659
703,0.0045756055,-0.4786533,0.0027657659
704,0.0045756055,-0.4786533,0.0027657659
705,0.0045756055,-0.4786533,0.0027657659
706,0.0045756055,-0.4786533,0.0027657659
707,0.0045756055,-0.4786533,0.0027657659
708,0.0045756055,-0.4786533,0.0027657659
709,0.0045756055,-0.4786533,0.0027657659
710,0.0045756055,-0.4786533,0.0027657659
711,0.0045756055,-0.4786533,0.0027657659
712,0.0045756055,-0.4786533,0.0027657659
713,0.0045756055,-0.4786533,0.0027657659
714,0.0045756055,-0.4786533,0.0027657659
715,0.0045756055,-0.4786533,0.0027657659
716,0.0045756055,-0.4786533,0.0027657659
717,0.0045756055,-0.4786533,0.0027657659
718,0.0045756055,-0.4786533,0.0027657659
719,0.0045756055,-0.4786533,0.0027657659
720,0.0045756055,-0.4786533,0.0027657659
721,0.0045756055,-0.4786533,0.0027657659
722,0.0045756055,-0.4786533,0.0027657659
723,0.0045756055,-0.4786533,0.0027657659
724,0.0045756055,-0.4786533,0.0027657659
725,0.0045756055,-0.4786533,0.0027657659
726,0.0045756055,-0.4786533,0.0027657659
727,0.0045756055,-0.4786533,0.0027657659
728,0.0045756055,-0.4786533,0.0027657659
729,0.0045756055,-0.4786533,0.0027657659
730,0.0045756055,-0.4786533,0.0027657659
731,0.0045756055,-0.4786533,0.0027657659
732,0.0045756055,-0.4786533,0.0027657659
733,0.0045756055,-0.4786533,0.0027657659
734,0.0045756055,-0.4786533,0.0027657659
735,0.0045756055,-0.4786533,0.0027657659
736,0.0045756055,-0.4786533,0.0027657659
737,0.0045756055,-0.4786533,0.0027657659
738,0.0045756055,-0.4786533,0.0027657659
739,0.0045756055,-0.4786533,0.0027657659
740,0.0045756055,-0.4786533,0.0027657659
741,0.0045756055,-0.4786533,0.0027657659
742,0.0045756055,-0.4786533,0.0027657659
743,0.0045756055,-0.4786533,0.0027657659
744,0.0045756055,-0.4786533,0.0027657659
745,0.0045756055,-0.4786533,0.0027657659
746,0.0045756055,-0.4786533,0.0027657659
747,0.0045756055,-0.4786533,0.0027657659
748,0.0045756055,-0.4786533,0.0027657659
749,0.0045756055,-0.4786533,0.0027657659
750,0.0045756055,-0.4786533,0.0027657659
751,0.0045756055,-0.4786533,0.0027657659
752,0.0045756055,-0.4786533,0.0027657659
753,0.0045756055,-0.4786533,0.0027657659
754,0.0045756055,-0.4786533,0.0027657659
755,0.0045756055,-0.4786533,0.0027657659
756,0.0045756055,-0.4786533,0.0027657659
757,0.0045756055,-0.4786533,0.0027657659
758,0.0045756055,-0.4786533,0.0027657659
759,0.0045756055,-0.4786533,0.0027657659
760,0.0045756055,-0.4786533,0.0027657659
761,0.0045756055,-0.4786533,0.0027657659
762,0.0045756055,-0.4786533,0.0027657659
763,0.0045756055,-0.4786533,0.0027657659
764,0.0045756055,-0.4786533,0.0027657659
765,0.0045756055,-0.4786533,0.0027657659
766,0.0045756055,-0.4786533,0.0027657659
767,0.0045756055,-0.4786533,0.0027657659
768,0.0045756055,-0.4786533,0.0027657659
769,0.0045756055,-0.4786533,0.0027657659
770,0.0045756055,-0.4786533,0.0027657659
771,0.0045756055,-0.4786533,0.0027657659
772,0.0045756055,-0.4786533,0.0027657659
773,0.0045756055,-0.4786533,0.0027657659
774,0.0045756055,-0.4786533,0.0027657659
775,0.0045756055,-0.4786533,0.0027657659
776,0.0045756055,-0.4786533,0.0027657659
777,0.0045756055,-0.4786533,0.0027657659
778,0.0045756055,-0.4786533,0.0027657659
779,0.0045756055,-0.4786533,0.0027657659
780,0.0045756055,-0.4786533,0.0027657659
781,0.0045756055,-0.4786533,0.0027657659
782,0.0045756055,-0.4786533,0.0027657659
783,0.0045756055,-0.4786533,0.0027657659
784,0.0045756055,-0.4786533,0.0027657659
785,0.0045756055,-0.4786533,0.0027657659
786,0.0045756055,-0.4786533,0.0027657659
787,0.0045756055,-0.4786533,0.0027657659
788,0.0045756055,-0.4786533,0.0027657659
789,0.0045756055,-0.4786533,0.0027657659
790,0.0045756055,-0.4786533,0.0027657659
791,0.0045756055,-0.4786533,0.0027657659
792,0.0045756055,-0.4786533,0.0027657659
793,0.0045756055,-0.4786533,0.0027657659
794,0.0045756055,-0.4786533,0.0027657659
795,0.0045756055,-0.4786533,0.0027657659
796,0.0045756055,-0.4786533,0.0027657659
797,0.0045756055,-0.4786533,0.0027657659
798,0.0045756055,-0.4786533,0.0027657659
799,0.0045756055,-0.4786533,0.0027657659
800,0.0045756055,-0.4786533,0.0027657659
801,0.0045756055,-0.4786533,0.0027657659
802,0.0045756055,-0.4786533,0.0027657659
803,0.0045756055,-0.4786533,0.0027657659
804,0.0045756055,-0.4786533,0.0027657659
805,0.0045756055,-0.4786533,0.0027657659
806,0.0045756055,-0.4786533,0.0027657659
807,0.0045756055,-0.4786533,0.0027657659
808,0.0045756055,-0.4786533,0.0027657659
809,0.0045756055,-0.4786533,0.0027657659
810,0.0045756055,-0.4786533,0.0027657659
811,0.0045756055,-0.4786533,0.0027657659
812,0.0045756055,-0.4786533,0.0027657659
813,0.0045756055,-0.4786533,0.0027657659
814,0.0045756055,-0.4786533,0.0027657659
815,0.0045756055,-0.4786533,0.0027657659
816,0.0045756055,-0.4786533,0.0027657659
817,0.0045756055,-0.4786533,0.0027657659
818,0.0045756055,-0.4786533,0.0027657659
819,0.0045756055,-0.4786533,0.0027657659
820,0.0045756055,-0.4786533,0.0027657659
821,0.0045756055,-0.4786533,0.0027657659
822,0.0045756055,-0.4786533,0.0027657659
823,0.0045756055,-0.4786533,0.0027657659
824,0.0045756055,-0.4786533,0.0027657659
825,0.0045756055,-0.4786533,0.0027657659
826,0.0045756055,-0.4786533,0.0027657659
827,0.0045756055,-0.4786533,0.0027657659
828,0.0045756055,-0.4786533,0.0027657659
829,0.0045756055,-0.4786533,0.0027657659
830,0.0045756055,-0.4786533,0.0027657659
831,0.0045756055,-0.4786533,0.0027657659
832,0.0045756055,-0.4786533,0.0027657659
833,0.0045756055,-0.4786533,0.0027657659
834,0.0045756055,-0.4786533,0.0027657659
835,0.0045756055,-0.4786533,0.0027657659
836,0.0045756055,-0.4786533,0.0027657659
837,0.0045756055,-0.4786533,0.0027657659
838,0.0045756055,-0.4786533,0.0027657659
839,0.0045756055,-0.4786533,0.0027657659
840,0.0045756055,-0.4786533,0.0027657659
841,0.0045756055,-0.4786533,0.0027657659
842,0.0045756055,-0.4786533,0.0027657659
843,0.0045756055,-0.4786533,0.0027657659
844,0.0045756055,-0.4786533,0.0027657659
845,0.0045756055,-0.4786533,0.0027657659
846,0.0045756055,-0.4786533,0.0027657659
847,0.0045756055,-0.4786533,0.0027657659
848,0.0045756055,-0.4786533,0.0027657659
849,0.0045756055,-0.4786533,0.0027657659
850,0.0045756055,-0.4786533,0.0027657659
851,0.0045756055,-0.4786533,0.0027657659
852,0.0045756055,-0.4786533,0.0027657659
853,0.0045756055,-0.4786533,0.0027657659
854,0.0045756055,-0.4786533,0.0027657659
855,0.0045756055,-0.4786533,0.0027657659
856,0.0045756055,-0.4786533,0.0027657659
857,0.0045756055,-0.4786533,0.0027657659
858,0.0045756055,-0.4786533,0.0027657659
859,0.0045756055,-0.4786533,0.0027657659
860,0.0045756055,-0.4786533,0.0027657659
861,0.0045756055,-0.4786533,0.0027657659
862,0.0045756055,-0.4786533,0.0027657659
863,0.0045756055,-0.4786533,0.0027657659
864,0.0045756055,-0.4786533,0.0027657659
865,0.0045756055,-0.4786533,0.0027657659
866,0.0045756055,-0.4786533,0.0027657659
867,0.0045756055,-0.4786533,0.0027657659
868,0.0045756055,-0.4786533,0.0027657659
869,0.0045756055,-0.4786533,0.0027657659
870,0.0045756055,-0.4786533,0.0027657659
871,0.0045756055,-0.4786533,0.0027657659
872,0.0045756055,-0.4786533,0.0027657659
873,0.0045756055,-0.4786533,0.0027657659
874,0.0045756055,-0.4786533,0.0027657659
875,0.0045756055,-0.4786533,0.0027657659
876,0.0045756055,-0.4786533,0.0027657659
877,0.0045756055,-0.4786533,0.0027657659
878,0.0045756055,-0.4786533,0.0027657659
879,0.0045756055,-0.4786533,0.0027657659
880,0.0045756055,-0.4786533,0.0027657659
881,0.0045756055,-0.4786533,0.0027657659
882,0.0045756055,-0.4786533,0.0027657659
883,0.0045756055,-0.4786533,0.0027657659
884,0.0045756055,-0.4786533,0.0027657659
885,0.0045756055,-0.4786533,0.0027657659
886,0.0045756055,-0.4786533,0.0027657659
887,0.0045756055,-0.4786533,0.0027657659
888,0.0045756055,-0.4786533,0.0027657659
889,0.0045756055,-0.4786533,0.0027657659
890,0.0045756055,-0.4786533,0.0027657659
891,0.0045756055,-0.4786533,0.0027657659
892,0.0045756055,-0.4786533,0.0027657659
893,0.0045756055,-0.4786533,0.0027657659
894,0.0045756055,-0.4786533,0.0027657659
895,0.0045756055,-0.4786533,0.0027657659
896,0.0045756055,-0.4786533,0.0027657659
897,0.0045756055,-0.4786533,0.0027657659
898,0.0045756055,-0.4786533,0.0027657659
899,0.0045756055,-0.4786533,0.0027657659
900,0.0045756055,-0.4786533,0.0027657659
901,0.0045756055,-0.4786533,0.0027657659
902,0.0045756055,-0.4786533,0.0027657659
903,0.0045756055,-0.4786533,0.0027657659
904,0.0045756055,-0.4786533,0.0027657659
905,0.0045756055,-0.4786533,0.0027657659
906,0.0045756055,-0.4786533,0.0027657659
907,0.0045756055,-0.4786533,0.0027657659
908,0.0045756055,-0.4786533,0.0027657659
909,0.0045756055,-0.4786533,0.0027657659
910,0.0045756055,-0.4786533,0.0027657659
911,0.0045756055,-0.4786533,0.0027657659
912,0.0045756055,-0.4786533,0.0027657659
913,0.0045756055,-0.4786533,0.0027657659
914,0.0045756055,-0.4786533,0.0027657659
915,0.0045756055,-0.4786533,0.0027657659
916,0.0045756055,-0.4786533,0.0027657659
917,0.0045756055,-0.4786533,0.0027657659
918,0.0045756055,-0.4786533,0.0027657659
919,0.0045756055,-0.4786533,0.0027657659
920,0.0045756055,-0.4786533,0.0027657659
921,0.0045756055,-0.4786533,0.0027657659
922,0.0045756055,-0.4786533,0.0027657659
923,0.0045756055,-0.4786533,0.0027657659
924,0.0045756055,-0.4786533,0.0027657659
925,0.0045756055,-0.4786533,0.0027657659
926,0.0045756055,-0.4786533,0.0027657659
927,0.0045756055,-0.4786533,0.0027657659
928,0.0045756055,-0.4786533,0.0027657659
929,0.0045756055,-0.4786533,0.0027657659
930,0.0045756055,-0.4786533,0.0027657659
931,0.0045756055,-0.4786533,0.0027657659
932,0.0045756055,-0.4786533,0.0027657659
933,0.0045756055,-0.4786533,0.0027657659
934,0.0045756055,-0.4786533,0.0027657659
935,0.0045756055,-0.4786533,0.0027657659
936,0.0045756055,-0.4786533,0.0027657659
937,0.0045756055,-0.4786533,0.0027657659
938,0.0045756055,-0.4786533,0.0027657659
939,0.0045756055,-0.4786533,0.0027657659
940,0.0045756055,-0.4786533,0.0027657659
941,0.0045756055,-0.4786533,0.0027657659
942,0.0045756055,-0.4786533,0.0027657659
943,0.0045756055,-0.4786533,0.0027657659
944,0.0045756055,-0.4786533,0.0027657659
945,0.0045756055,-0.4786533,0.0027657659
946,0.0045756055,-0.4786533,0.0027657659
947,0.0045756055,-0.4786533,0.0027657659
948,0.0045756055,-0.4786533,0.0027657659
949,0.0045756055,-0.4786533,0.0027657659
950,0.0045756055,-0.4786533,0.0027657659
951,0.0045756055,-0.4786533,0.0027657659
952,0.0045756055,-0.4786533,0.0027657659
953,0.0045756055,-0.4786533,0.0027657659
954,0.0045756055,-0.4786533,0.0027657659
955,0.0045756055,-0.4786533,0.0027657659
956,0.0045756055,-0.4786533,0.0027657659
957,0.0045756055,-0.4786533,0.0027657659
958,0.0045756055,-0.4786533,0.0027657659
959,0.0045756055,-0.4786533,0.0027657659
960,0.0045756055,-0.4786533,0.0027657659
961,0.0045756055,-0.4786533,0.0027657659
962,0.0045756055,-0.4786533,0.0027657659
963,0.0045756055,-0.4786533,0.0027657659
964,0.0045756055,-0.4786533,0.0027657659
965,0.0045756055,-0.4786533,0.0027657659
966,0.0045756055,-0.4786533,0.0027657659
967,0.0045756055,-0.4786533,0.0027657659
968,0.0045756055,-0.4786533,0.0027657659
969,0.0045756055,-0.4786533,0.0027657659
970,0.0045756055,-0.4786533,0.0027657659
971,0.0045756055,-0.4786533,0.0027657659
972,0.0045756055,-0.4786533,0.0027657659
973,0.0045756055,-0.4786533,0.0027657659
974,0.0045756055,-0.4786533,0.0027657659
975,0.0045756055,-0.4786533,0.0027657659
976,0.0045756055,-0.4786533,0.0027657659
977,0.0045756055,-0.4786533,0.0027657659
978,0.0045756055,-0.4786533,0.0027657659
979,0.0045756055,-0.4786533,0.0027657659
980,0.0045756055,-0.4786533,0.0027657659
981,0.0045756055,-0.4786533,0.0027657659
982,0.0045756055,-0.4786533,0.0027657659
983,0.0045756055,-0.4786533,0.0027657659
984,0.0045756055,-0.4786533,0.0027657659
985,0.0045756055,-0.4786533,0.0027657659
986,0.0045756055,-0.4786533,0.0027657659
987,0.0045756055,-0.4786533,0.0027657659
988,0.0045756055,-0.4786533,0.0027657659
989,0.0045756055,-0.4786533,0.0027657659
990,0.0045756055,-0.4786533,0.0027657659
991,0.0045756055,-0.4786533,0.0027657659
992,0.0045756055,-0.4786533,0.0027657659
993,0.0045756055,-0.4786533,0.0027657659
994,0.0045756055,-0.4786533,0.0027657659
995,0.0045756055,-0.4786533,0.0027657659
996,0.0045756055,-0.4786533,0.0027657659
997,0.0045756055,-0.4786533,0.0027657659
998,0.0045756055,-0.4786533,0.0027657659
999,0.0045756055,-0.4786533,0.0027657659
1000,0.0045756055,-0.4786533,0.0027657659
1001,0.0045756055,-0.4786533,0.0027657659
1002,0.0045756055,-0.4786533,0.0027657659
1003,0.0045756055,-0.4786533,0.0027657659
1004,0.0045756055,-0.4786533,0.0027657659
1005,0.0045756055,-0.4786533,0.0027657659
1006,0.0045756055,-0.4786533,0.0027657659
1007,0.0045756055,-0.4786533,0.0027657659
1008,0.0045756055,-0.4786533,0.0027657659
1009,0.0045756055,-0.4786533,0.0027657659
1010,0.0045756055,-0.4786533,0.0027657659
1011,0.0045756055,-0.4786533,0.0027657659
1012,0.0045756055,-0.4786533,0.0027657659
1013,0.0045756055,-0.4786533,0.0027657659
1014,0.0045756055,-0.4786533,0.0027657659
1015,0.0045756055,-0.4786533,0.0027657659
1016,0.0045756055,-0.4786533,0.0027657659
1017,0.0045756055,-0.4786533,0.0027657659
1018,0.0045756055,-0.4786533,0.0027657659
1019,0.0045756055,-0.4786533,0.0027657659
1020,0.0045756055,-0.4786533,0.0027657659
1021,0.0045756055,-0.4786533,0.0027657659
1022,0.0045756055,-0.4786533,0.0027657659
1023,0.0045756055,-0.4786533,0.0027657659
1024,0.0045756055,-0.4786533,0.0027657659
1025,0.0045756055,-0.4786533,0.0027657659
1026,0.0045756055,-0.4786533,0.0027657659
1027,0.0045756055,-0.4786533,0.0027657659
1028,0.0045756055,-0.4786533,0.0027657659
1029,0.0045756055,-0.4786533,0.0027657659
1030,0.0045756055,-0.4786533,0.0027657659
1031,0.0045756055,-0.4786533,0.0027657659
1032,0.0045756055,-0.4786533,0.0027657659
1033,0.0045756055,-0.4786533,0.0027657659
1034,0.0045756055,-0.4786533,0.0027657659
1035,0.0045756055,-0.4786533,0.0027657659
1036,0.0045756055,-0.4786533,0.0027657659
1037,0.0045756055,-0.4786533,0.0027657659
1038,0.0045756055,-0.4786533,0.0027657659
1039,0.0045756055,-0.4786533,0.0027657659
1040,0.0045756055,-0.4786533,0.0027657659
1041,0.0045756055,-0.4786533,0.0027657659
1042,0.0045756055,-0.4786533,0.0027657659
1043,0.0045756055,-0.4786533,0.0027657659
1044,0.0045756055,-0.4786533,0.0027657659
1045,0.0045756055,-0.4786533,0.0027657659
1046,0.0045756055,-0.4786533,0.0027657659
1047,0.0045756055,-0.4786533,0.0027657659
1048,0.0045756055,-0.4786533,0.0027657659
1049,0.0045756055,-0.4786533,0.0027657659
1050,0.0045756055,-0.4786533,0.0027657659
1051,0.0045756055,-0.4786533,0.0027657659
1052,0.0045756055,-0.4786533,0.0027657659
1053,0.0045756055,-0.4786533,0.0027657659
1054,0.0045756055,-0.4786533,0.0027657659
1055,0.0045756055,-0.4786533,0.0027657659
1056,0.0045756055,-0.4786533,0.0027657659
1057,0.0045756055,-0.4786533,0.0027657659
1058,0.0045756055,-0.4786533,0.0027657659
1059,0.0045756055,-0.4786533,0.0027657659
1060,0.0045756055,-0.4786533,0.0027657659
1061,0.0045756055,-0.4786533,0.0027657659
1062,0.0045756055,-0.4786533,0.0027657659
1063,0.0045756055,-0.4786533,0.0027657659
1064,0.0045756055,-0.4786533,0.0027657659
1065,0.0045756055,-0.4786533,0.0027657659
1066,0.0045756055,-0.4786533,0.0027657659
1067,0.0045756055,-0.4786533,0.0027657659
1068,0.0045756055,-0.4786533,0.0027657659
1069,0.0045756055,-0.4786533,0.0027657659
1070,0.0045756055,-0.4786533,0.0027657659
1071,0.0045756055,-0.4786533,0.0027657659
1072,0.0045756055,-0.4786533,0.0027657659
1073,0.0045756055,-0.4786533,0.0027657659
1074,0.0045756055,-0.4786533,0.0027657659
1075,0.0045756055,-0.4786533,0.0027657659
1076,0.0045756055,-0.4786533,0.0027657659
1077,0.0045756055,-0.4786533,0.0027657659
1078,0.0045756055,-0.4786533,0.0027657659
1079,0.0045756055,-0.4786533,0.0027657659
1080,0.0045756055,-0.4786533,0.0027657659
1081,0.0045756055,-0.4786533,0.0027657659
1082,0.0045756055,-0.4786533,0.0027657659
1083,0.0045756055,-0.4786533,0.0027657659
1084,0.0045756055,-0.4786533,0.0027657659
1085,0.0045756055,-0.4786533,0.0027657659
1086,0.0045756055,-0.4786533,0.0027657659
1087,0.0045756055,-0.4786533,0.0027657659
1088,0.0045756055,-0.4786533,0.0027657659
1089,0.0045756055,-0.4786533,0.0027657659
1090,0.0045756055,-0.4786533,0.0027657659
1091,0.0045756055,-0.4786533,0.0027657659
1092,0.0045756055,-0.4786533,0.0027657659
1093,0.0045756055,-0.4786533,0.0027657659
1094,0.0045756055,-0.4786533,0.0027657659
1095,0.0045756055,-0.4786533,0.0027657659
1096,0.0045756055,-0.4786533,0.0027657659
1097,0.0045756055,-0.4786533,0.0027657659
1098,0.0045756055,-0.4786533,0.0027657659
1099,0.0045756055,-0.4786533,0.0027657659
1100,0.0045756055,-0.4786533,0.0027657659
